tier	group	need	filename	trigger_key	bytes	licence	url	remark
core	grand-release	required	rel42.flac	62	63106	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel42.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel43.flac	63	61000	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel43.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel44.flac	64	64654	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel44.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel45.flac	65	64774	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel45.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel46.flac	66	60464	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel46.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel47.flac	67	63775	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel47.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel48.flac	68	62870	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel48.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel49.flac	69	65187	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel49.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel50.flac	70	64851	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel50.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel51.flac	71	64456	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel51.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel52.flac	72	61757	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel52.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel53.flac	73	65363	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel53.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel54.flac	74	64475	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel54.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel55.flac	75	60317	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel55.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel56.flac	76	60661	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel56.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel57.flac	77	62320	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel57.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel58.flac	78	62869	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel58.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel59.flac	79	64365	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel59.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel60.flac	80	62794	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel60.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel61.flac	81	62634	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel61.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel62.flac	82	64289	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel62.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel63.flac	83	63445	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel63.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel64.flac	84	61812	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel64.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel65.flac	85	63777	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel65.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel66.flac	86	63113	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel66.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel67.flac	87	62209	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel67.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel68.flac	88	63016	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel68.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel69.flac	89	63634	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel69.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel70.flac	90	62235	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel70.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel71.flac	91	64302	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel71.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel72.flac	92	64955	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel72.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel73.flac	93	65240	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel73.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel74.flac	94	63103	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel74.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel75.flac	95	62389	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel75.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel76.flac	96	55686	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel76.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel77.flac	97	64076	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel77.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel78.flac	98	64028	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel78.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel79.flac	99	65881	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel79.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel80.flac	100	66306	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel80.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel81.flac	101	58584	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel81.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel82.flac	102	67693	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel82.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel83.flac	103	65751	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel83.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel84.flac	104	65091	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel84.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel85.flac	105	64606	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel85.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel86.flac	106	66664	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel86.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel87.flac	107	64663	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel87.flac	key-release (damper/hammer) noise, 1 per key
core	grand-release	required	rel88.flac	108	63299	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/rel88.flac	key-release (damper/hammer) noise, 1 per key
core	grand-pedal	required	pedalD1.flac		824409	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalD1.flac	D=pedal down, U=pedal up; 2 round robins each
core	grand-pedal	required	pedalD2.flac		832915	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalD2.flac	D=pedal down, U=pedal up; 2 round robins each
core	grand-pedal	required	pedalU1.flac		77855	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalU1.flac	D=pedal down, U=pedal up; 2 round robins each
core	grand-pedal	required	pedalU2.flac		67694	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Samples/pedalU2.flac	D=pedal down, U=pedal up; 2 round robins each
core	grand-docs	required	hammer.txt		4497	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/hammer.txt	
core	grand-docs	required	notes.txt		1306	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/notes.txt	
core	grand-docs	required	pedal.txt		502	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/pedal.txt	
core	grand-docs	required	region.txt		3787	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/region.txt	
core	grand-docs	required	str_res.txt		6484	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/str_res.txt	
core	grand-docs	required	tune_nat.txt		539	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/tune_nat.txt	
core	grand-docs	required	tune_ret.txt		576	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/tune_ret.txt	
core	grand-docs	required	vel_01.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_01.txt	
core	grand-docs	required	vel_02.txt		620	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_02.txt	
core	grand-docs	required	vel_03.txt		624	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_03.txt	
core	grand-docs	required	vel_04.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_04.txt	
core	grand-docs	required	vel_05.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_05.txt	
core	grand-docs	required	vel_06.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_06.txt	
core	grand-docs	required	vel_07.txt		620	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_07.txt	
core	grand-docs	required	vel_08.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_08.txt	
core	grand-docs	required	vel_09.txt		621	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_09.txt	
core	grand-docs	required	vel_10.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_10.txt	
core	grand-docs	required	vel_11.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_11.txt	
core	grand-docs	required	vel_12.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_12.txt	
core	grand-docs	required	vel_13.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_13.txt	
core	grand-docs	required	vel_14.txt		624	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_14.txt	
core	grand-docs	required	vel_15.txt		622	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_15.txt	
core	grand-docs	required	vel_16.txt		623	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Data/vel_16.txt	
core	grand-docs	required	LICENSE		19467	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/LICENSE	
core	grand-docs	required	README.md		4980	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/README.md	
core	grand-docs	required	Salamander Grand Piano V3.sfz		2113	CC-BY-3.0 (author declared public domain 2022-03-04)	https://raw.githubusercontent.com/sfzinstruments/SalamanderGrandPiano/master/Salamander%20Grand%20Piano%20V3.sfz	
core	upright-sustain	required	Player_vl1_rr1_A-1.wav	21	4500238	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A-1.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A0.wav	33	4936726	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A0.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A1.wav	45	6306106	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A1.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A2.wav	57	5748202	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A2.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A3.wav	69	3204940	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A3.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A4.wav	81	3144364	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A4.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A5.wav	93	2254930	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A5.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_A6.wav	105	633034	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_A6.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B-1.wav	23	5751334	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B-1.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B0.wav	35	6109564	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B0.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B1.wav	47	5554372	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B1.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B2.wav	59	4470514	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B2.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B3.wav	71	2607616	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B3.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B4.wav	83	2598868	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B4.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B5.wav	95	1499404	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B5.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_B6.wav	107	632848	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_B6.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#0.wav	25	6074254	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%230.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#1.wav	37	6862312	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%231.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#2.wav	49	6180628	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%232.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#3.wav	61	4346848	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%233.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#4.wav	73	2656870	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%234.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#5.wav	85	2888572	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%235.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C#6.wav	97	1425370	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C%236.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_C7.wav	108	581164	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_C7.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#0.wav	27	5233702	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%230.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#1.wav	39	6133414	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%231.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#2.wav	51	5285302	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%232.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#3.wav	63	4126108	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%233.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#4.wav	75	3320278	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%234.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#5.wav	87	2542840	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%235.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_D#6.wav	99	830092	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_D%236.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F0.wav	29	5625058	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F0.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F1.wav	41	7572904	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F1.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F2.wav	53	4643212	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F2.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F3.wav	65	4476550	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F3.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F4.wav	77	3008866	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F4.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F5.wav	89	2605408	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F5.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
core	upright-sustain	required	Player_vl1_rr1_F6.wav	101	667948	CC0-1.0	https://raw.githubusercontent.com/sgossner/VCSL/master/Chordophones/Zithers/Upright%20Piano%2C%20Knight/Sustains/Player_vl1_rr1_F6.wav	vl1 (0-83) / vl2 (84-127) per VCSL sfz
